#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
25	24	5	1765	276	0.87037037037037	0.0942028985507246	0.0935990338164251	0.116183574879227	0.135748792270531
26	19	1	1844	281	0.941176470588235	0.0641025641025641	0.0641025641025641	0.079020979020979	0.131468531468531
26	45	3	1826	271	0.923076923076923	0.138694638694639	0.138694638694639	0.16993006993007	0.127738927738928
26	38	6	1827	274	0.838383838383838	0.105727605727606	0.103396603396603	0.131779331779332	0.130536130536131
26	32	0	1831	282	1	0.0948717948717949	0.0948717948717949	0.113086913086913	0.131468531468531
26	34	1	1846	264	0.988888888888889	0.127039627039627	0.124708624708625	0.15034965034965	0.123543123543124
26	30	3	1843	269	0.891304347826087	0.0903263403263403	0.0897435897435897	0.107392607392607	0.126806526806527
26	59	4	1839	243	0.95	0.188811188811189	0.185897435897436	0.232167832167832	0.115151515151515
26	66	9	1832	238	0.87962962962963	0.202097902097902	0.199417249417249	0.240825840825841	0.115151515151515
26	32	6	1832	275	0.828125	0.1002331002331	0.0967365967365967	0.124009324009324	0.131002331002331
26	27	11	1834	273	0.666666666666667	0.0864801864801865	0.0864801864801865	0.106759906759907	0.132400932400932
27	53	7	1930	245	0.894230769230769	0.170022371364653	0.166666666666667	0.211792905081496	0.112751677852349
27	50	4	1893	288	0.925	0.124400767018217	0.123505912432087	0.161372110365399	0.130648769574944
27	14	5	1918	298	0.736842105263158	0.0458612975391499	0.0458612975391499	0.0604026845637584	0.135570469798658
27	45	4	1916	270	0.921052631578947	0.137024608501119	0.135906040268456	0.167050175775008	0.122595078299776
27	26	4	1925	280	0.907407407407407	0.0794183445190157	0.0774049217002237	0.104921700223714	0.127069351230425
27	69	8	1910	248	0.886363636363636	0.209731543624161	0.206375838926174	0.262863534675615	0.114541387024609
27	46	26	1905	258	0.643939393939394	0.138702460850112	0.133668903803132	0.180984340044743	0.127069351230425
27	22	3	1922	288	0.895833333333333	0.0593959731543624	0.0577181208053691	0.0701342281879195	0.130201342281879
27	59	8	1912	256	0.886524822695036	0.187887503994887	0.181176094598913	0.214733141578779	0.118120805369128
27	44	4	1909	278	0.904761904761905	0.123042505592841	0.123042505592841	0.161297539149888	0.126174496644295
28	28	5	1985	292	0.869565217391304	0.0816017316017316	0.0778138528138528	0.0972170686456401	0.128571428571429
28	66	8	1969	267	0.919444444444444	0.191017316017316	0.186038961038961	0.238342609771181	0.119047619047619
28	51	6	1967	286	0.91	0.153138528138528	0.147727272727273	0.192424242424242	0.126406926406926
28	44	2	1991	273	0.954545454545455	0.131493506493506	0.131493506493506	0.173160173160173	0.119047619047619
28	79	5	1974	252	0.964179104477612	0.228586889301175	0.224907235621521	0.28502886002886	0.111255411255411
28	47	0	1969	294	1	0.133116883116883	0.133116883116883	0.177705627705628	0.127272727272727
28	30	4	1984	292	0.887096774193548	0.112012987012987	0.111471861471861	0.131818181818182	0.128138528138528
28	26	6	1973	305	0.816666666666667	0.0631570810142239	0.0620748299319728	0.0882034632034632	0.134632034632035
28	46	7	1963	294	0.875	0.114285714285714	0.113419913419913	0.148160173160173	0.13030303030303
28	32	1	1997	280	0.96969696969697	0.0984848484848485	0.0984848484848485	0.129437229437229	0.121645021645022
29	38	8	2056	298	0.842105263157895	0.1046875	0.103125	0.133541666666667	0.1275
29	73	5	2068	254	0.948529411764706	0.218229166666667	0.2171875	0.272916666666667	0.107916666666667
29	59	5	2062	274	0.930555555555556	0.163616071428571	0.161011904761905	0.198958333333333	0.11625
29	65	4	2053	278	0.94551282051282	0.188095238095238	0.184970238095238	0.2225	0.1175
29	37	3	2061	299	0.930555555555556	0.113020833333333	0.109895833333333	0.140416666666667	0.125833333333333
