#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
87	752	342	5856	265	0.740465537445403	0.756162756162756	0.588293238293238	0.684815634815635	0.0841302841302841
87	761	363	5830	261	0.720106405394016	0.754187704187704	0.579249579249579	0.676755376755377	0.0864864864864865
87	746	345	5845	279	0.730119581464873	0.741436491436491	0.577368577368577	0.672200772200773	0.0864864864864865
87	759	355	5849	252	0.727213131948815	0.767770517770518	0.590857340857341	0.688434088434089	0.0841302841302841
87	758	341	5858	258	0.741255605381166	0.758415008415009	0.588560538560539	0.682617232617234	0.083021483021483
87	762	366	5818	269	0.728811659192825	0.752524502524503	0.58007128007128	0.675037125037126	0.088011088011088
88	761	351	5906	272	0.737630662020906	0.750783852635705	0.581383499902019	0.6781311052916	0.0854595336076818
88	758	332	5936	264	0.750779510022272	0.754899078973153	0.592901234567901	0.687210137827423	0.081755829903978
88	763	364	5888	275	0.731765261170548	0.750269449343524	0.57908583186361	0.676189436991907	0.0876543209876543
88	750	343	5917	280	0.739134584791601	0.742847344699197	0.582779737409367	0.676022103182598	0.0854595336076818
88	763	344	5912	271	0.737739403453689	0.749926513815403	0.588139329805996	0.684498274930375	0.0843621399176955
88	751	345	5911	283	0.738027656477438	0.742381932196747	0.584700176366843	0.680965445162977	0.0861454046639232
88	758	345	5918	269	0.733849557522124	0.746325690770135	0.58250538898687	0.677010255405318	0.0842249657064472
88	757	358	5902	273	0.729380952380952	0.740206741132667	0.575538898687047	0.670188190867204	0.086556927297668
88	755	344	5919	272	0.734331116038433	0.744611013129532	0.579247501469723	0.674110000653211	0.0844993141289438
88	761	368	5895	266	0.731622998544396	0.759259259259259	0.585973936899863	0.684407864654779	0.0869684499314129
89	765	356	5968	291	0.736086637298091	0.736377274487031	0.575266163375919	0.669417021551168	0.0876693766937669
89	764	342	5997	277	0.730962800875273	0.743660472319009	0.578416569879985	0.673483675312944	0.0838753387533875
89	772	362	5973	273	0.732658214801072	0.751113046844754	0.584388308168796	0.68055452903014	0.0860433604336043
89	764	365	5974	277	0.726787022501308	0.749080526519551	0.577076074332172	0.673176157627378	0.0869918699186992
89	764	362	5977	277	0.729995841131213	0.74376209833527	0.580899148277197	0.674269847135701	0.0865853658536585
89	759	362	5981	278	0.722754210854648	0.743592721641502	0.574535423925668	0.669874118654607	0.0867208672086721
89	771	361	5971	277	0.732617491441021	0.749467673248161	0.581387921022067	0.67829514658783	0.086449864498645
89	750	353	5988	289	0.738418708240535	0.735699767711963	0.574182152535811	0.666747322235128	0.0869918699186992
89	765	342	5993	280	0.742454291911993	0.744846109175378	0.589909988385598	0.683601696406575	0.0842818428184282
89	768	362	5961	289	0.730230245944532	0.737567750677507	0.571927022841657	0.668075499477939	0.0882113821138211
90	757	334	6074	290	0.749973835688121	0.737070039283319	0.576013222190285	0.672639712176937	0.0837022132796781
90	773	369	6022	291	0.728561099060014	0.737855705662547	0.572899300565297	0.66984126984127	0.0885311871227364
90	757	355	6056	287	0.7324016563147	0.735680751173709	0.573483759701063	0.668645785245383	0.0861167002012073
90	776	363	6025	291	0.728752195021175	0.737017342148127	0.576228801379706	0.670419922130184	0.0877263581488934
90	760	362	6044	289	0.726543209876543	0.74137683242311	0.570317140940883	0.668764970777044	0.0873239436619718
90	761	361	6048	285	0.731542397660819	0.739867778097154	0.571490849861072	0.666807192360513	0.0866532528504359
90	773	365	6037	280	0.727548081867736	0.744897959183674	0.576430008623168	0.672603586889302	0.0865191146881288
90	784	341	6061	269	0.741971326164875	0.755796684871132	0.592919421289643	0.687841333716586	0.0818242790073776
90	763	348	6052	292	0.727133479212254	0.737520360256779	0.57652103094759	0.667932994794163	0.0858484238765929
90	770	363	6034	288	0.723757651208631	0.740303727124653	0.572271725591644	0.667433751135965	0.0873239436619718
91	778	359	6124	284	0.738770433546553	0.744296127993941	0.584123828457824	0.679017955757519	0.085222001325381
91	780	359	6122	284	0.731094527363185	0.742639401685127	0.575111237337878	0.673138083476056	0.085222001325381
91	785	346	6129	285	0.742265728561232	0.744296127993941	0.583967622834422	0.678067095263915	0.0836315440689198
