#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
19	348	314	5460	598	0.553680981595092	0.366379676870748	0.283423681972789	0.356395910636982	0.135714285714286
19	344	285	5480	611	0.571121593291405	0.363573554421769	0.281988732993197	0.353929280045352	0.133333333333333
19	366	308	5475	571	0.577370478983382	0.379825680272109	0.29984587585034	0.377109906462585	0.130803571428571
19	358	341	5423	598	0.521657898286793	0.372645620748299	0.296657100340136	0.365400014172336	0.139732142857143
20	375	277	5432	561	0.59491144018583	0.397264323336558	0.324228743416102	0.391646715461614	0.126109857035365
20	327	348	5362	608	0.487574850299401	0.353058153283887	0.263246622953169	0.334346203082095	0.143867569601204
20	346	284	5405	610	0.562294238683128	0.35766419434591	0.288401590884661	0.357562076749436	0.134537246049661
20	356	260	5437	592	0.583958333333333	0.373696656992368	0.30165000537461	0.371788670321402	0.128216704288939
20	325	229	5465	626	0.592556634304207	0.34047081586585	0.278318821885413	0.345453079651726	0.128668171557562
20	345	291	5406	603	0.57675702811245	0.372073524669462	0.294109427066538	0.367487190512022	0.134537246049661
20	337	275	5433	600	0.575786163522013	0.361802644308288	0.289062667956573	0.358970224658713	0.131677953348382
20	360	315	5395	575	0.533085317460317	0.392024078254327	0.306643018381167	0.374020925149594	0.133935289691497
20	371	378	5340	556	0.506537753222836	0.391148016768784	0.295533698806836	0.371686552724927	0.140556809631302
20	369	325	5382	569	0.567543859649123	0.390019348597227	0.313194668386542	0.385047834032033	0.134537246049661
21	384	390	5246	535	0.511081632653061	0.414503650430424	0.30349515092078	0.381408891134292	0.141113653699466
21	356	277	5353	569	0.579693660903852	0.388890705023428	0.302239293886891	0.372954124441539	0.129061784897025
21	340	283	5347	585	0.555873015873016	0.357279067233301	0.278312629399586	0.348766844647852	0.132418001525553
21	349	279	5336	591	0.557873210633947	0.366067342268715	0.287430532853874	0.36203073560053	0.132723112128146
21	386	341	5294	534	0.558672480620155	0.414503650430424	0.322785223929389	0.395907093161098	0.13348588863463
21	348	331	5296	580	0.53704253214639	0.38042388580146	0.289904108096328	0.367625585703389	0.138977879481312
21	358	298	5333	566	0.574164448388051	0.402784134248665	0.315527950310559	0.383952635211217	0.131807780320366
21	358	280	5351	566	0.572740963855422	0.392666448730522	0.31226980494715	0.384684537430533	0.129061784897025
21	366	248	5373	568	0.621375661375661	0.394317315026697	0.323324615887545	0.389811485234826	0.124485125858124
21	335	325	5312	583	0.504214015151515	0.368965892993353	0.285708837310668	0.358109701130296	0.138520213577422
22	379	296	5269	536	0.587878787878788	0.409562389770723	0.31304012345679	0.389811140505585	0.128395061728395
22	369	361	5207	543	0.523619047619048	0.407831790123457	0.310901675485009	0.38777924750147	0.139506172839506
22	384	392	5184	520	0.527729468599034	0.419863315696649	0.311003637566137	0.389261831275721	0.140740740740741
22	367	308	5257	548	0.572474053724054	0.396990740740741	0.298272156084656	0.373864638447972	0.132098765432099
22	365	363	5213	539	0.517816091954023	0.401069223985891	0.305373677248677	0.379282407407408	0.139197530864198
22	369	294	5259	558	0.578265813788202	0.400385802469136	0.322387566137566	0.394618974132863	0.131481481481481
22	341	288	5266	585	0.578677248677249	0.384567901234568	0.294009038800705	0.370083774250441	0.134722222222222
22	390	322	5245	523	0.5866132883832	0.429552469135803	0.32840057319224	0.409703850676073	0.130401234567901
22	378	336	5226	540	0.560732714138287	0.415895061728395	0.312191358024691	0.385644473838919	0.135185185185185
