#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
23	272	118	5375	625	0.731372549019608	0.308528951486698	0.275195618153365	0.339470154258887	0.116275430359937
23	297	131	5363	599	0.727525252525252	0.341158059467919	0.304616588419405	0.363559132573217	0.114241001564945
23	261	115	5376	638	0.698232323232323	0.294137044489157	0.267376481108875	0.331542961472539	0.117840375586854
23	282	107	5381	620	0.751012145748988	0.317449139280125	0.28716744913928	0.346227364185111	0.11377151799687
23	291	100	5385	614	0.780820105820106	0.328291974066622	0.29417616811983	0.359790222818392	0.111737089201878
23	262	83	5399	646	0.771349862258953	0.296501229599821	0.273300916610776	0.332366420746703	0.114084507042254
23	256	127	5364	643	0.705650929899857	0.292488262910798	0.251721439749609	0.310719874804382	0.120500782472613
23	235	112	5385	658	0.676294820717132	0.266515761234071	0.245662866085401	0.301345107683136	0.120500782472613
23	285	111	5370	624	0.771037037037037	0.304035323049408	0.264872568745808	0.32616625680006	0.115023474178404
24	280	113	5305	617	0.76440329218107	0.305468838366701	0.279578102024658	0.341362213927535	0.115597783056215
24	287	122	5295	611	0.726690821256039	0.328373487162086	0.296029860875467	0.364608076009502	0.116072842438638
24	265	107	5321	622	0.732692307692308	0.307052369641443	0.283814048184595	0.346525656976964	0.115439429928741
24	259	102	5320	634	0.722619047619048	0.295288994457641	0.263737133808393	0.321264562832259	0.116547901821061
24	295	109	5318	593	0.759150326797385	0.341686460807601	0.310292953285827	0.372073294876146	0.111163895486936
24	272	93	5319	631	0.76008064516129	0.300559891414998	0.279855219997738	0.341520567055009	0.11464766429137
24	264	102	5328	621	0.733935742971887	0.299049881235154	0.272486144101346	0.334470082569845	0.114489311163895
24	245	105	5310	655	0.727110157367668	0.27150209252347	0.246244768691324	0.306230441503601	0.120348376880443
24	276	120	5311	608	0.717866666666667	0.313584436149757	0.277400746521887	0.338417599819025	0.115281076801267
24	255	75	5347	638	0.798132183908046	0.289079289673114	0.268651736228933	0.330039965313125	0.112905779889153
25	241	109	5237	638	0.700425531914894	0.281084337349398	0.251204819277108	0.308026391279404	0.12
25	238	64	5272	651	0.821018062397373	0.263241537578887	0.245530694205393	0.301296615031555	0.114859437751004
25	287	146	5205	587	0.690881642512077	0.330522088353414	0.289839357429719	0.360407343660356	0.117751004016064
25	295	110	5242	578	0.736959287531807	0.339569707401033	0.305071715433161	0.370530433422	0.110522088353414
25	262	79	5265	619	0.766873278236915	0.302111302352266	0.281910499139415	0.341067125645439	0.112128514056225
25	287	112	5244	582	0.756233595800525	0.344302925989673	0.308559954102123	0.371667622872442	0.1114859437751
25	279	135	5218	593	0.692338709677419	0.320206540447504	0.283620195065978	0.340250525913177	0.116947791164659
25	260	108	5237	620	0.708835341365462	0.291686746987952	0.266127366609294	0.32629565882578	0.116947791164659
25	263	87	5257	618	0.765905947441217	0.303057946069994	0.277997705106139	0.340864410021037	0.113253012048193
25	246	84	5260	635	0.756382978723404	0.276833046471601	0.257997705106139	0.319630904570664	0.115502008032129
26	308	172	5120	550	0.672517730496454	0.370487804878049	0.315632984901278	0.385203252032521	0.11739837398374
26	280	134	5137	599	0.693992248062016	0.317590011614402	0.283281068524971	0.343701122725513	0.119186991869919
26	252	108	5162	628	0.724017743979721	0.305307781649245	0.279698025551684	0.345871080139373	0.119674796747967
26	286	97	5184	583	0.77492816091954	0.329541231126597	0.295150987224158	0.357040263259776	0.110569105691057
26	252	146	5135	617	0.649929971988796	0.281747967479675	0.245813008130081	0.304140534262486	0.124065040650407
26	299	135	5142	574	0.716666666666667	0.357793263646922	0.325365853658537	0.390896244676733	0.115284552845528
26	249	92	5177	632	0.765315315315315	0.28520325203252	0.25890243902439	0.318573364305072	0.117723577235772
26	302	122	5170	556	0.75062893081761	0.354105691056911	0.318455284552845	0.384692218350755	0.110243902439024
26	283	82	5191	594	0.796572580645161	0.343542392566783	0.318217189314751	0.378408826945413	0.109918699186992
26	240	139	5142	629	0.6708984375	0.287276422764228	0.255934959349593	0.318885017421603	0.124878048780488
27	267	148	5052	593	0.643034825870647	0.310896982555398	0.272076850542197	0.336177903504637	0.122277227722772
27	282	94	5114	570	0.779785809906292	0.341625412541254	0.313696369636964	0.378500707213579	0.10957095709571
27	229	83	5107	641	0.725244072524407	0.269312824139557	0.258339226779821	0.314236602231652	0.119471947194719
27	244	136	5085	595	0.66659891598916	0.28960396039604	0.25259900990099	0.315299387081566	0.120627062706271
27	270	133	5072	585	0.702823691460055	0.323090523338048	0.279113625648279	0.341413248467704	0.118481848184818
27	280	104	5111	565	0.765905947441217	0.337894860914663	0.298950966525224	0.36434464875059	0.11039603960396
27	276	112	5094	578	0.739650537634408	0.3253771805752	0.289774870344177	0.355013358478705	0.113861386138614
27	303	131	5071	555	0.718164794007491	0.357596652522395	0.315434936350778	0.384109303787522	0.113201320132013
27	251	125	5070	614	0.68733850129199	0.291195190947666	0.268794200848656	0.331524045261669	0.121947194719472
27	260	87	5125	588	0.758405797101449	0.31476897689769	0.285313531353135	0.342586044318718	0.111386138613861
28	272	112	5020	581	0.741765480895916	0.33718224131758	0.302303377491347	0.367732824123802	0.115789473684211
28	287	113	5016	569	0.740839694656488	0.345685642678124	0.314357321876119	0.381489437880416	0.113951545530493
28	247	101	5035	602	0.720168067226891	0.290756653538608	0.262561164816804	0.324931376059196	0.117460317460317
28	238	95	5033	619	0.745056497175141	0.284777419739826	0.261678004535147	0.326828977204918	0.119298245614035
28	245	107	5015	618	0.713520749665328	0.291651748418666	0.270181405895692	0.332322870668736	0.121136173767753
28	262	88	5056	579	0.758434547908232	0.318964076858814	0.290726817042606	0.355847953216375	0.111445279866333
